Sigma,MC,Individual,X,Y,Hypothesis
0.5,3,18,-4.16375269997578,7.5404186315927655,marker
0.5,3,18,-4.16375269997578,7.5404186315927655,expansion
0.5,3,18,-2.395845332426214,6.888962290439413,marker
0.5,3,18,-2.395845332426214,6.888962290439413,expansion
0.5,3,18,-4.23689094049684,7.493877389883162,marker
0.5,3,18,-4.23689094049684,7.493877389883162,expansion
0.5,3,19,-2.916935587997917,7.1754312771780056,marker
0.5,3,19,-2.916935587997917,7.1754312771780056,expansion
0.5,3,19,-2.8050467562381862,5.948198667292669,marker
0.5,3,19,-2.8050467562381862,5.948198667292669,expansion
0.5,3,19,-2.7433394244137714,7.666199715545078,marker
0.5,3,19,-2.7433394244137714,7.666199715545078,expansion
0.5,3,19,-3.1040194457890906,6.876503897541321,marker
0.5,3,19,-3.1040194457890906,6.876503897541321,expansion
0.5,3,19,-2.37687297732045,5.824075316798754,marker
0.5,3,19,-2.37687297732045,5.824075316798754,expansion
0.5,3,20,-2.612917528350923,7.862793371549089,marker
0.5,3,20,-2.612917528350923,7.862793371549089,expansion
0.5,3,20,-2.2552083237303897,6.6186497755154345,marker
0.5,3,20,-2.2552083237303897,6.6186497755154345,expansion
0.5,3,20,-2.4623609675898885,7.1306988666655275,marker
0.5,3,20,-2.4623609675898885,7.1306988666655275,expansion
0.5,3,20,-2.7542359813169135,6.88042132399203,marker
0.5,3,20,-2.7542359813169135,6.88042132399203,expansion
0.5,3,20,-1.792385851359135,7.211345750878531,marker
0.5,3,20,-1.792385851359135,7.211345750878531,expansion
0.5,3,21,-3.708725395753028,8.184894858676667,marker
0.5,3,21,-3.708725395753028,8.184894858676667,expansion
0.5,3,21,-3.1815670462351267,8.402138396566462,marker
0.5,3,21,-3.1815670462351267,8.402138396566462,expansion
0.5,3,21,-4.4315285817244625,8.836887345805685,marker
0.5,3,21,-4.4315285817244625,8.836887345805685,expansion
0.5,3,21,-4.140153351818258,8.372926839960638,marker
0.5,3,21,-4.140153351818258,8.372926839960638,expansion
0.5,3,21,-4.08653310305958,8.215319711307727,marker
0.5,3,21,-4.08653310305958,8.215319711307727,expansion
0.5,3,22,-2.4291263008534933,8.080574326491117,marker
0.5,3,22,-2.4291263008534933,8.080574326491117,expansion
0.5,3,22,-3.459851992668832,9.192950376424712,marker
0.5,3,22,-3.459851992668832,9.192950376424712,expansion
0.5,3,22,-2.284416448948518,8.269720386934686,marker
0.5,3,22,-2.284416448948518,8.269720386934686,expansion
0.5,3,22,-2.248904802649886,8.59763888649776,marker
0.5,3,22,-2.248904802649886,8.59763888649776,expansion
0.5,3,22,-2.0834836189641583,7.952998057028736,marker
0.5,3,22,-2.0834836189641583,7.952998057028736,expansion
0.5,3,23,-2.0514856033674147,7.881679318525891,marker
0.5,3,23,-2.0514856033674147,7.881679318525891,expansion
0.5,3,23,-1.146132369513672,8.004294897270967,marker
0.5,3,23,-1.146132369513672,8.004294897270967,expansion
0.5,3,23,-1.426427892291922,8.296924585100179,marker
0.5,3,23,-1.426427892291922,8.296924585100179,expansion
0.5,3,23,-2.5882558562463296,7.418252303640055,marker
0.5,3,23,-2.5882558562463296,7.418252303640055,expansion
0.5,3,23,-1.762839753081522,7.06796561587994,marker
0.5,3,23,-1.762839753081522,7.06796561587994,expansion
0.5,3,24,-2.914446785475046,8.208550172435624,marker
0.5,3,24,-2.914446785475046,8.208550172435624,expansion
0.5,3,24,-1.5904576379948312,6.468664483633806,marker
0.5,3,24,-0.45295274010460895,5.742445930079723,marker
0.5,3,24,-2.247227122971869,7.587732898796416,marker
0.5,3,24,-1.7546243589224229,6.178719388647535,marker
0.5,3,24,-1.5904576379948312,9.2389658493417,expansion
0.5,3,24,-0.45295274010460895,7.433755584926137,expansion
0.5,3,24,-2.247227122971869,8.746933605325706,expansion
0.5,3,24,-1.7546243589224229,8.440446851087017,expansion
0.5,3,25,-3.3432733238403207,8.060452109018708,marker
0.5,3,25,-3.3432733238403207,8.060452109018708,expansion
0.5,3,25,-3.5297056114487297,7.443500065478012,marker
0.5,3,25,-3.5297056114487297,7.443500065478012,expansion
0.5,3,25,-3.758793962878239,8.453744976514942,marker
0.5,3,25,-3.758793962878239,8.453744976514942,expansion
0.5,3,25,-2.209819544103876,8.376606416020913,marker
0.5,3,25,-2.209819544103876,8.376606416020913,expansion
0.5,3,25,-3.494937528376291,8.199387684130588,marker
0.5,3,25,-3.494937528376291,8.199387684130588,expansion
0.5,3,26,-3.3607383957923327,8.21143132095338,marker
0.5,3,26,-3.3607383957923327,8.21143132095338,expansion
0.5,3,26,-3.39617880621554,9.60439259749885,marker
0.5,3,26,-3.39617880621554,9.60439259749885,expansion
0.5,3,26,-4.950485024529961,8.632001248885967,marker
0.5,3,26,-4.950485024529961,8.632001248885967,expansion
0.5,3,26,-3.6114185140683266,8.627173295816918,marker
0.5,3,26,-3.6114185140683266,8.627173295816918,expansion
0.5,3,26,-3.0284238520617004,9.626609145224739,marker
0.5,3,26,-3.0284238520617004,9.626609145224739,expansion
0.5,3,27,-3.396782842396816,6.929746971209992,marker
0.5,3,27,-3.396782842396816,6.929746971209992,expansion
0.5,3,27,-3.0818907978235446,7.311022296241134,marker
0.5,3,27,-3.0818907978235446,7.311022296241134,expansion
0.5,3,27,-3.186057615738022,6.828248981618191,marker
0.5,3,27,-3.186057615738022,6.828248981618191,expansion
0.5,3,27,-2.9480406791179568,7.960812937549431,marker
0.5,3,27,-2.9480406791179568,7.960812937549431,expansion
0.5,3,27,-2.6813445841145507,6.77757177866526,marker
0.5,3,27,-2.6813445841145507,6.77757177866526,expansion
0.5,3,28,-2.9944190797844183,8.601393962660955,marker
0.5,3,28,-2.9944190797844183,8.601393962660955,expansion
0.5,3,28,-0.29527176181542014,5.584208678610715,marker
0.5,3,28,-2.3992640636387446,8.037507827997992,marker
0.5,3,28,-2.7059676268261628,8.164130123040549,marker
0.5,3,28,-2.4719118674761478,7.903151579856834,marker
0.5,3,28,-0.29527176181542014,7.451000305762071,expansion
0.5,3,28,-2.3992640636387446,8.591896841251483,expansion
0.5,3,28,-2.7059676268261628,8.66865931377235,expansion
0.5,3,28,-2.4719118674761478,8.729015243831212,expansion
0.5,3,29,-4.001523820027172,8.075290952175141,marker
0.5,3,29,-4.001523820027172,8.075290952175141,expansion
0.5,3,29,-3.94632230892135,9.452828774232502,marker
0.5,3,29,-3.94632230892135,9.452828774232502,expansion
0.5,3,29,-4.456668437489751,8.280966912008424,marker
0.5,3,29,-4.456668437489751,8.280966912008424,expansion
0.5,3,29,-3.4637555178413653,8.546751982183123,marker
0.5,3,29,-3.4637555178413653,8.546751982183123,expansion
0.5,3,29,-4.444208630607609,8.248400329769463,marker
0.5,3,29,-4.444208630607609,8.248400329769463,expansion
0.5,3,30,-2.9128664886383957,8.149883017388591,marker
0.5,3,30,-2.9128664886383957,8.149883017388591,expansion
0.5,3,30,-2.0810188342878795,8.62254186594458,marker
0.5,3,30,-2.0810188342878795,8.62254186594458,expansion
0.5,3,30,-3.9145607792334696,6.8762473537673126,marker
0.5,3,30,-3.9145607792334696,6.8762473537673126,expansion
0.5,3,30,-2.215424535332558,7.921445925374827,marker
0.5,3,30,-2.215424535332558,7.921445925374827,expansion
0.5,3,30,-3.129184255766121,7.583032763655293,marker
0.5,3,30,-3.129184255766121,7.583032763655293,expansion
0.5,3,31,-2.9453230014708938,8.766895990413587,marker
0.5,3,31,-2.9453230014708938,8.766895990413587,expansion
0.5,3,31,-3.498309703833187,8.852585269050893,marker
0.5,3,31,-3.498309703833187,8.852585269050893,expansion
0.5,3,31,-3.644129578146896,9.05686620183647,marker
0.5,3,31,-3.644129578146896,9.05686620183647,expansion
0.5,3,31,-3.43284027873916,9.521862138285224,marker
0.5,3,31,-3.43284027873916,9.521862138285224,expansion
0.5,3,31,-2.9950779922400144,9.201552108047027,marker
0.5,3,31,-2.9950779922400144,9.201552108047027,expansion
0.5,3,32,-2.8168006789195155,7.98058173808976,marker
0.5,3,32,-2.8168006789195155,7.98058173808976,expansion
0.5,3,32,-0.20508157533881377,5.478060073019453,marker
0.5,3,32,-0.21112519899958349,5.193390663468311,marker
0.5,3,32,-0.18738895474082007,5.911994739397931,marker
0.5,3,32,-1.9391866433384328,6.913923014177081,marker
0.5,3,32,-0.20508157533881377,8.013723903234375,expansion
0.5,3,32,-0.21112519899958349,8.094024495728396,expansion
0.5,3,32,-0.18738895474082007,7.858394636365172,expansion
0.5,3,32,-1.9391866433384328,7.4092242522914615,expansion
0.5,3,33,-3.0019329662907657,7.72197463768416,marker
0.5,3,33,-3.0019329662907657,7.72197463768416,expansion
0.5,3,33,-4.688134116860342,7.235488482576019,marker
0.5,3,33,-4.688134116860342,7.235488482576019,expansion
0.5,3,33,-2.1782762490895164,7.2818962531385285,marker
0.5,3,33,-2.1782762490895164,7.2818962531385285,expansion
0.5,3,33,-3.8283199651133977,7.884516719049593,marker
0.5,3,33,-3.8283199651133977,7.884516719049593,expansion
0.5,3,33,-4.322821046573846,7.301367778939722,marker
0.5,3,33,-4.322821046573846,7.301367778939722,expansion
0.5,3,34,-3.522804472748906,7.80633608975814,marker
0.5,3,34,-3.522804472748906,7.80633608975814,expansion
0.5,3,34,-3.2966615117667026,6.991017214070262,marker
0.5,3,34,-3.2966615117667026,6.991017214070262,expansion
0.5,3,34,-3.2142733534787777,8.224486917394035,marker
0.5,3,34,-3.2142733534787777,8.224486917394035,expansion
0.5,3,34,-3.566949768137349,7.065576369420933,marker
0.5,3,34,-3.566949768137349,7.065576369420933,expansion
0.5,3,34,-2.796780125770944,8.628110597462705,marker
0.5,3,34,-2.796780125770944,8.628110597462705,expansion
0.5,3,35,-3.4443898072715458,8.62632916238403,marker
0.5,3,35,-3.4443898072715458,8.62632916238403,expansion
0.5,3,35,-2.959275245149546,8.048569293869416,marker
0.5,3,35,-2.787465821811166,8.025989413677223,marker
0.5,3,35,-2.172902762292484,7.325048072244069,marker
0.5,3,35,-2.275142015205241,7.663415116287579,marker
0.5,3,35,-2.959275245149546,9.052531955195821,expansion
0.5,3,35,-2.787465821811166,8.581752262870927,expansion
0.5,3,35,-2.172902762292484,8.924203784278365,expansion
0.5,3,35,-2.275142015205241,8.731387995666402,expansion
0.5,3,36,-3.295518296039247,7.951265917365506,marker
0.5,3,36,-3.295518296039247,7.951265917365506,expansion
0.5,3,36,-3.055154498689937,8.132497462142743,marker
0.5,3,36,-3.055154498689937,8.132497462142743,expansion
0.5,3,36,-3.634115857825932,7.813782332411824,marker
0.5,3,36,-3.634115857825932,7.813782332411824,expansion
0.5,3,36,-4.426157512037247,7.9770216586779386,marker
0.5,3,36,-4.426157512037247,7.9770216586779386,expansion
0.5,3,36,-4.222510157883088,7.571037984199724,marker
0.5,3,36,-4.222510157883088,7.571037984199724,expansion
0.5,3,37,-2.720275228699784,7.905550550681089,marker
0.5,3,37,-2.720275228699784,7.905550550681089,expansion
0.5,3,37,-2.716787312562631,7.19810353119486,marker
0.5,3,37,-2.716787312562631,7.19810353119486,expansion
0.5,3,37,-2.7814264735482843,8.334559831916502,marker
0.5,3,37,-2.7814264735482843,8.334559831916502,expansion
0.5,3,37,-2.8703667848302055,8.260605402506542,marker
0.5,3,37,-2.8703667848302055,8.260605402506542,expansion
0.5,3,37,-2.9956421769362604,7.008038204512886,marker
0.5,3,37,-2.9956421769362604,7.008038204512886,expansion
0.5,3,38,-2.9813040647998905,7.106182950138288,marker
0.5,3,38,-2.9813040647998905,7.106182950138288,expansion
0.5,3,38,-4.9022921782945215,6.993991718961112,marker
0.5,3,38,-4.9022921782945215,6.993991718961112,expansion
0.5,3,38,-4.037634686462865,7.8113245257647375,marker
0.5,3,38,-4.037634686462865,7.8113245257647375,expansion
0.5,3,38,-3.994135579588291,6.252312464448686,marker
0.5,3,38,-3.994135579588291,6.252312464448686,expansion
0.5,3,38,-2.8210138781747562,6.5868901467067245,marker
0.5,3,38,-2.8210138781747562,6.5868901467067245,expansion
0.5,3,39,-3.813880992202382,6.756291880473469,marker
0.5,3,39,-3.813880992202382,6.756291880473469,expansion
0.5,3,39,-2.7526936630678405,6.697610504306803,marker
0.5,3,39,-2.7526936630678405,6.697610504306803,expansion
0.5,3,39,-4.7670671661155755,7.225174072264421,marker
0.5,3,39,-4.7670671661155755,7.225174072264421,expansion
0.5,3,39,-4.8805598899980405,6.6272290234492575,marker
0.5,3,39,-4.8805598899980405,6.6272290234492575,expansion
0.5,3,39,-3.2107417349631797,6.703681687156984,marker
0.5,3,39,-3.2107417349631797,6.703681687156984,expansion
0.5,3,40,-3.855957833907655,7.110881109295225,marker
0.5,3,40,-3.855957833907655,7.110881109295225,expansion
0.5,3,40,-4.447063403465704,7.384072111498624,marker
0.5,3,40,-4.447063403465704,7.384072111498624,expansion
0.5,3,40,-4.38250802912839,7.141991440735121,marker
0.5,3,40,-4.38250802912839,7.141991440735121,expansion
0.5,3,40,-3.0654033301240196,6.562768588829107,marker
0.5,3,40,-3.0654033301240196,6.562768588829107,expansion
0.5,3,40,-3.6052124061634494,6.459607759091021,marker
0.5,3,40,-3.6052124061634494,6.459607759091021,expansion
0.5,3,41,-2.3313013138315677,8.2008391888552,marker
0.5,3,41,-2.3313013138315677,8.2008391888552,expansion
0.5,3,41,-2.842590779157073,8.056618933982632,marker
0.5,3,41,-2.842590779157073,8.056618933982632,expansion
0.5,3,41,-2.026903943452999,8.154408221914464,marker
0.5,3,41,-2.026903943452999,8.154408221914464,expansion
0.5,3,41,-1.3746354456797465,8.571114448824595,marker
0.5,3,41,-1.3746354456797465,8.571114448824595,expansion
0.5,3,41,-2.063968896130446,9.661798303902978,marker
0.5,3,41,-2.063968896130446,9.661798303902978,expansion
0.5,3,42,-2.475653167996328,9.07257773735849,marker
0.5,3,42,-2.475653167996328,9.07257773735849,expansion
0.5,3,42,-2.8253585727274944,9.541555668487128,marker
0.5,3,42,-2.8253585727274944,9.541555668487128,expansion
0.5,3,42,-0.639012547578625,10.876719260094577,marker
0.5,3,42,-0.639012547578625,10.876719260094577,expansion
0.5,3,42,-3.3559493051951375,10.36847111994836,marker
0.5,3,42,-3.3559493051951375,10.36847111994836,expansion
0.5,3,42,-3.0965688242894434,9.69819824629019,marker
0.5,3,42,-3.0965688242894434,9.69819824629019,expansion
0.5,3,43,-3.2923824951356644,7.948206483685305,marker
0.5,3,43,-3.2923824951356644,7.948206483685305,expansion
0.5,3,43,-2.0187752691135725,6.272509874895572,marker
0.5,3,43,-2.316792341321106,6.131028803270741,marker
0.5,3,43,-2.3906398805960962,7.415224219289548,marker
0.5,3,43,-2.310973650711212,7.4898376018903585,marker
0.5,3,43,-2.0187752691135725,7.348694550860328,expansion
0.5,3,43,-2.316792341321106,9.157590941723148,expansion
0.5,3,43,-2.3906398805960962,8.668450538759545,expansion
0.5,3,43,-2.310973650711212,7.659607309945032,expansion
0.5,3,44,-3.5142018057095417,8.891162374283184,marker
0.5,3,44,-3.5142018057095417,8.891162374283184,expansion
0.5,3,44,-3.334508726692131,8.73827171562971,marker
0.5,3,44,-3.334508726692131,8.73827171562971,expansion
0.5,3,44,-2.276399304669798,9.891488202976632,marker
0.5,3,44,-2.276399304669798,9.891488202976632,expansion
0.5,3,44,-2.2217542690788887,8.860322180606705,marker
0.5,3,44,-2.2217542690788887,8.860322180606705,expansion
0.5,3,44,-3.884145895698786,8.998643953869266,marker
0.5,3,44,-3.884145895698786,8.998643953869266,expansion
0.5,3,45,-2.8049624101491863,7.9659112520657684,marker
0.5,3,45,-2.8049624101491863,7.9659112520657684,expansion
0.5,3,45,-2.51782256850621,7.773068803138915,marker
0.5,3,45,-2.51782256850621,7.773068803138915,expansion
0.5,3,45,-2.179479618443943,6.65068223703476,marker
0.5,3,45,-2.179479618443943,6.65068223703476,expansion
0.5,3,45,-4.029795914898009,7.853808242057867,marker
0.5,3,45,-4.029795914898009,7.853808242057867,expansion
0.5,3,45,-4.157156578838384,8.21402985044026,marker
0.5,3,45,-4.157156578838384,8.21402985044026,expansion
0.5,3,46,-3.0768687274987396,7.754334409583714,marker
0.5,3,46,-3.0768687274987396,7.754334409583714,expansion
0.5,3,46,-2.937715589297923,7.084136477351081,marker
0.5,3,46,-2.937715589297923,7.084136477351081,expansion
0.5,3,46,-3.963083405402557,7.259826522965446,marker
0.5,3,46,-3.963083405402557,7.259826522965446,expansion
0.5,3,46,-0.9863347954598827,8.422021409516967,marker
0.5,3,46,-0.9863347954598827,8.422021409516967,expansion
0.5,3,46,-3.264858081411102,7.649932294431122,marker
0.5,3,46,-3.264858081411102,7.649932294431122,expansion
0.5,3,47,-3.0289856654632263,8.414142594482085,marker
0.5,3,47,-3.0289856654632263,8.414142594482085,expansion
0.5,3,47,-2.3429022357987637,8.97381489513707,marker
0.5,3,47,-2.3429022357987637,8.97381489513707,expansion
0.5,3,47,-2.6805542218529954,8.272233900499709,marker
0.5,3,47,-2.6805542218529954,8.272233900499709,expansion
0.5,3,47,-3.5020399972304928,8.123016369469383,marker
0.5,3,47,-3.5020399972304928,8.123016369469383,expansion
0.5,3,47,-3.938139902745614,8.704603720811667,marker
0.5,3,47,-3.938139902745614,8.704603720811667,expansion
0.5,3,48,-3.329889905405299,7.652321498424547,marker
0.5,3,48,-3.329889905405299,7.652321498424547,expansion
0.5,3,48,-2.4400645557421456,7.6398982864052165,marker
0.5,3,48,-2.4400645557421456,7.6398982864052165,expansion
0.5,3,48,-4.378869697332286,6.886185014129358,marker
0.5,3,48,-4.378869697332286,6.886185014129358,expansion
0.5,3,48,-2.196439553225333,7.330798708057632,marker
0.5,3,48,-2.196439553225333,7.330798708057632,expansion
0.5,3,48,-3.0527159183768586,7.5353494802458005,marker
0.5,3,48,-3.0527159183768586,7.5353494802458005,expansion
0.5,3,49,-2.773766503511939,6.062411296988419,marker
0.5,3,49,-2.773766503511939,6.062411296988419,expansion
0.5,3,49,-1.9911408196598424,5.619693279404527,marker
0.5,3,49,-1.9911408196598424,5.619693279404527,expansion
0.5,3,49,-3.1035286355872937,6.48927737209024,marker
0.5,3,49,-3.1035286355872937,6.48927737209024,expansion
0.5,3,49,-3.5948882818101664,6.222448920558293,marker
0.5,3,49,-3.5948882818101664,6.222448920558293,expansion
0.5,3,49,-3.010105792349116,6.923930116153278,marker
0.5,3,49,-3.010105792349116,6.923930116153278,expansion
1.0,3,0,-2.5711803111833618,9.148371131622877,marker
1.0,3,0,-2.5711803111833618,9.148371131622877,expansion
1.0,3,0,-2.8830626237537467,9.33045179290551,marker
1.0,3,0,-2.8830626237537467,9.33045179290551,expansion
1.0,3,0,-1.0168300696521178,8.763669701035559,marker
1.0,3,0,-1.0168300696521178,8.763669701035559,expansion
1.0,3,0,-2.7224551476137147,10.890903373680237,marker
1.0,3,0,-2.7224551476137147,10.890903373680237,expansion
1.0,3,0,-1.9828748427825507,8.481172156688816,marker
1.0,3,0,-1.9828748427825507,8.481172156688816,expansion
1.0,3,1,-2.424663952201125,7.549611445157454,marker
1.0,3,1,-2.424663952201125,7.549611445157454,expansion
1.0,3,1,-2.3430829876484975,8.63850344607845,marker
1.0,3,1,-2.3430829876484975,8.63850344607845,expansion
1.0,3,1,-0.7006627808029817,6.767693504922311,marker
1.0,3,1,-0.7006627808029817,6.767693504922311,expansion
1.0,3,1,-2.6013157422652142,7.384817636020663,marker
1.0,3,1,-2.6013157422652142,7.384817636020663,expansion
1.0,3,1,-2.2407173289911073,5.6101172610521655,marker
1.0,3,1,-2.2407173289911073,5.6101172610521655,expansion
1.0,3,2,-1.9492224014041437,7.845653639846374,marker
1.0,3,2,-1.9492224014041437,7.845653639846374,expansion
1.0,3,2,-2.14213558955808,6.1959065774942435,marker
1.0,3,2,-2.14213558955808,6.1959065774942435,expansion
1.0,3,2,-2.862995338072814,7.194842999006262,marker
1.0,3,2,-2.862995338072814,7.194842999006262,expansion
1.0,3,2,-2.184301550574157,8.520010041386026,marker
1.0,3,2,-2.184301550574157,8.520010041386026,expansion
1.0,3,2,-3.050686434666213,9.067732204172318,marker
1.0,3,2,-3.050686434666213,9.067732204172318,expansion
1.0,3,3,-4.304009911398314,6.62087087764293,marker
1.0,3,3,-4.304009911398314,6.62087087764293,expansion
1.0,3,3,-3.5465370101732923,6.3242528469480215,marker
1.0,3,3,-3.5465370101732923,6.3242528469480215,expansion
1.0,3,3,-3.176872151013262,7.915373175045188,marker
1.0,3,3,-3.176872151013262,7.915373175045188,expansion
1.0,3,3,-4.838246960863252,6.468261213785674,marker
1.0,3,3,-4.838246960863252,6.468261213785674,expansion
1.0,3,3,-5.043991923210568,5.975555478229115,marker
1.0,3,3,-5.043991923210568,5.975555478229115,expansion
1.0,3,4,-4.338866016718398,7.362770927987873,marker
1.0,3,4,-4.338866016718398,7.362770927987873,expansion
1.0,3,4,-4.457067606906703,7.115779450465377,marker
1.0,3,4,-4.457067606906703,7.115779450465377,expansion
1.0,3,4,-2.771214607812892,7.765612334427497,marker
1.0,3,4,-2.771214607812892,7.765612334427497,expansion
1.0,3,4,-2.037440014956944,8.123292286461197,marker
1.0,3,4,-2.037440014956944,8.123292286461197,expansion
1.0,3,4,-6.632366730822101,7.365450696337462,marker
1.0,3,4,-6.632366730822101,7.365450696337462,expansion
1.0,3,5,-3.5234141419471507,6.890174317937756,marker
1.0,3,5,-3.5234141419471507,6.890174317937756,expansion
1.0,3,5,-4.280461010278045,5.090590169059797,marker
1.0,3,5,-4.280461010278045,5.090590169059797,expansion
1.0,3,5,-3.773023746452339,6.346091466017592,marker
1.0,3,5,-3.773023746452339,6.346091466017592,expansion
1.0,3,5,-3.270191571381455,8.712727394883048,marker
1.0,3,5,-3.270191571381455,8.712727394883048,expansion
1.0,3,5,-4.3163705654501054,5.718166938447215,marker
1.0,3,5,-4.3163705654501054,5.718166938447215,expansion
1.0,3,6,-3.269962301566763,8.73829263183667,marker
1.0,3,6,-3.269962301566763,8.73829263183667,expansion
1.0,3,6,-2.9201067245975842,7.2402025027564125,marker
1.0,3,6,-2.9201067245975842,7.2402025027564125,expansion
1.0,3,6,-3.305279384187961,9.232862658098727,marker
1.0,3,6,-3.305279384187961,9.232862658098727,expansion
1.0,3,6,-3.6443735517451916,8.086888148595648,marker
1.0,3,6,-3.6443735517451916,8.086888148595648,expansion
1.0,3,6,-4.329988463019487,9.853881189848352,marker
1.0,3,6,-4.329988463019487,9.853881189848352,expansion
1.0,3,7,-3.8701316574063043,8.390580733662569,marker
1.0,3,7,-3.8701316574063043,8.390580733662569,expansion
1.0,3,7,-4.612546420320518,7.953793600842513,marker
1.0,3,7,-4.612546420320518,7.953793600842513,expansion
1.0,3,7,-3.444496366664804,9.259561944628421,marker
1.0,3,7,-3.444496366664804,9.259561944628421,expansion
1.0,3,7,-2.6240250355088186,8.084306079108288,marker
1.0,3,7,-2.6240250355088186,8.084306079108288,expansion
1.0,3,7,-4.500766514196631,7.964959629932238,marker
1.0,3,7,-4.500766514196631,7.964959629932238,expansion
1.0,3,8,-3.122568823400118,6.512629059522935,marker
1.0,3,8,-3.122568823400118,6.512629059522935,expansion
1.0,3,8,-3.0567700411002763,6.899061957348546,marker
1.0,3,8,-2.344980917291156,5.3230040891680614,marker
1.0,3,8,-2.7257716888175185,6.150055613605247,marker
1.0,3,8,-2.146999798552473,5.52866033555429,marker
1.0,3,8,-3.0567700411002763,7.412144589702889,expansion
1.0,3,8,-2.344980917291156,8.197243526045412,expansion
1.0,3,8,-2.7257716888175185,7.869135985806585,expansion
1.0,3,8,-2.146999798552473,4.823438962108295,expansion
1.0,3,9,-4.206744779252025,10.409512064639667,marker
1.0,3,9,-4.206744779252025,10.409512064639667,expansion
1.0,3,9,-5.762630930785724,10.320520494051983,marker
1.0,3,9,-5.762630930785724,10.320520494051983,expansion
1.0,3,9,-3.877288653840636,10.038474123332634,marker
1.0,3,9,-3.877288653840636,10.038474123332634,expansion
1.0,3,9,-5.284648260842861,10.347765475255137,marker
1.0,3,9,-5.284648260842861,10.347765475255137,expansion
1.0,3,9,-2.527168406275102,10.681312680124728,marker
1.0,3,9,-2.527168406275102,10.681312680124728,expansion
1.0,3,10,-4.97146341206963,8.395974913794257,marker
1.0,3,10,-4.97146341206963,8.395974913794257,expansion
1.0,3,10,-4.451797066465387,8.274012954148814,marker
1.0,3,10,-4.451797066465387,8.274012954148814,expansion
1.0,3,10,-4.73594404448731,8.344237282385555,marker
1.0,3,10,-4.73594404448731,8.344237282385555,expansion
1.0,3,10,-3.64469846170494,10.085075327421107,marker
1.0,3,10,-3.64469846170494,10.085075327421107,expansion
1.0,3,10,-6.110976854556505,7.246317429284088,marker
1.0,3,10,-6.110976854556505,7.246317429284088,expansion
1.0,3,11,-0.4447162991066693,7.5863230021530175,marker
1.0,3,11,-0.4447162991066693,7.5863230021530175,expansion
1.0,3,11,-1.5463972567257986,5.94962970900301,marker
1.0,3,11,-1.5463972567257986,5.94962970900301,expansion
1.0,3,11,-0.2417207833029891,6.789689722566289,marker
1.0,3,11,-0.2417207833029891,6.789689722566289,expansion
1.0,3,11,-0.44579803517382954,4.690498736741228,marker
1.0,3,11,-0.44579803517382954,4.690498736741228,expansion
1.0,3,11,-0.4278722808629837,8.450205526429738,marker
1.0,3,11,-0.4278722808629837,8.450205526429738,expansion
1.0,3,12,-2.9402311614886836,10.33994259694682,marker
1.0,3,12,-2.9402311614886836,10.33994259694682,expansion
1.0,3,12,-3.5946580258021945,8.96282348487199,marker
1.0,3,12,-3.5946580258021945,8.96282348487199,expansion
1.0,3,12,-1.5194543153715139,10.111414114919373,marker
1.0,3,12,-1.5194543153715139,10.111414114919373,expansion
1.0,3,12,-2.622104007627815,9.328371125785642,marker
1.0,3,12,-2.622104007627815,9.328371125785642,expansion
1.0,3,12,-1.454983643386799,10.433693052753357,marker
1.0,3,12,-1.454983643386799,10.433693052753357,expansion
1.0,3,13,-1.5170860794453678,7.603076291728839,marker
1.0,3,13,-1.5170860794453678,7.603076291728839,expansion
1.0,3,13,-0.5579176525325533,8.440506349285045,marker
1.0,3,13,-0.5579176525325533,8.440506349285045,expansion
1.0,3,13,-1.568728079491284,8.755031520445707,marker
1.0,3,13,-1.568728079491284,8.755031520445707,expansion
1.0,3,13,-1.5438360562389077,7.561943588688423,marker
1.0,3,13,-1.5438360562389077,7.561943588688423,expansion
1.0,3,13,-0.46935188940811057,7.181913611514076,marker
1.0,3,13,-0.46935188940811057,7.181913611514076,expansion
1.0,3,14,-4.5717220332744395,8.158134426807525,marker
1.0,3,14,-4.5717220332744395,8.158134426807525,expansion
1.0,3,14,-4.5693565892601695,7.719926112494495,marker
1.0,3,14,-4.5693565892601695,7.719926112494495,expansion
1.0,3,14,-6.034984586185472,6.657211129261494,marker
1.0,3,14,-6.034984586185472,6.657211129261494,expansion
1.0,3,14,-4.693362302221797,9.063584738905554,marker
1.0,3,14,-4.693362302221797,9.063584738905554,expansion
1.0,3,14,-4.858353845637796,8.934890764281725,marker
1.0,3,14,-4.858353845637796,8.934890764281725,expansion
1.0,3,15,-2.9962933553420585,7.115586687905281,marker
1.0,3,15,-2.9962933553420585,7.115586687905281,expansion
1.0,3,15,-1.153883125742764,4.786241827217055,marker
1.0,3,15,-2.298297587000098,5.853729877723218,marker
1.0,3,15,-1.1083835008745,6.742991130765586,marker
1.0,3,15,-2.8586832336543666,6.590240265108984,marker
1.0,3,15,-1.153883125742764,7.245338207270006,expansion
1.0,3,15,-2.298297587000098,7.235272725599399,expansion
1.0,3,15,-1.1083835008745,7.468294742737956,expansion
1.0,3,15,-2.8586832336543666,6.127417986183438,expansion
1.0,3,16,-5.108785326190672,8.025898179641995,marker
1.0,3,16,-5.108785326190672,8.025898179641995,expansion
1.0,3,16,-4.65738826440795,7.803752693789064,marker
1.0,3,16,-4.65738826440795,7.803752693789064,expansion
1.0,3,16,-5.707082704132398,7.58147356513001,marker
